event_id,entity_id,entity_type,role,timestamp,source_ip,geo_city,geo_lat,geo_lon,resource_accessed,auth_result,bytes_out,device_os,device_mac,protocol,session_id,label,scenario
9914,U0205,user,manager,2026-06-02 11:00:05,28.157.65.34,Pune,18.5309,73.8683,/app/tickets,SUCCESS,11877.2,Windows 11.22631,2b:ef:f3:38:31:0d,LDAP,U0205_70,normal,normal
9915,S0024,service_account,backup_svc,2026-06-02 11:00:17,96.170.87.51,Bengaluru,12.9517,77.5901,api:/v1/metrics,SUCCESS,2078.5,Android 14,c5:e1:34:ab:e9:a3,SSH,S0024_70,normal,normal
9916,S0021,service_account,ci_runner,2026-06-02 11:00:19,180.29.123.224,Bengaluru,12.9826,77.6209,api:/v1/auth,SUCCESS,1465.0,FreeRTOS 10.4,c6:63:4a:71:cc:0f,RDP,S0021_70,normal,normal
9917,U0034,user,contractor,2026-06-02 11:00:20,99.94.180.16,Singapore,1.3545,103.8281,/app/vpn,SUCCESS,5454.1,Windows 11.22631,3d:99:aa:1e:81:5d,Modbus/TCP,U0034_70,normal,normal
9918,U0063,user,field_engineer,2026-06-02 11:00:28,199.83.132.159,Singapore,1.3665,103.8129,/app/billing,SUCCESS,11991.6,Ubuntu 20.04,7d:73:87:64:88:d2,MQTT,U0063_70,normal,normal
9919,U0204,user,analyst,2026-06-02 11:00:29,35.77.199.204,Chennai,13.0926,80.2829,/app/tickets,SUCCESS,67620.4,Yocto 4.0,c2:89:50:ed:34:76,MQTT,U0204_70,normal,normal
9920,U0183,user,contractor,2026-06-02 11:00:32,26.128.113.140,Singapore,1.3654,103.817,/app/tickets,SUCCESS,5984.0,Windows 11.22631,ac:0e:d6:d0:fc:48,SSH,U0183_70,normal,normal
9921,U0096,user,field_engineer,2026-06-02 11:00:33,212.28.23.177,Pune,18.5074,73.8587,/app/crm,SUCCESS,4039.7,RHEL 9.3,39:67:6f:9e:f1:d8,MQTT,U0096_70,normal,normal
9922,U0033,user,sre,2026-06-02 11:00:34,63.80.132.211,Pune,18.5161,73.8433,/app/wiki,SUCCESS,2677.3,QNX 7.1,61:7e:0a:1d:0e:12,SMB,U0033_70,normal,normal
9923,U0059,user,manager,2026-06-02 11:00:43,197.121.51.147,Mumbai,19.0573,72.897,/app/dashboard,SUCCESS,5338.8,VxWorks 7,2f:7a:85:0e:77:73,RDP,U0059_70,normal,normal
9924,U0101,user,sre,2026-06-02 11:00:47,42.63.78.178,Delhi,28.7113,77.1108,/app/email,SUCCESS,6461.6,macOS 14.5,20:b4:8c:d3:b3:26,HTTPS,U0101_70,normal,normal
9925,S0013,service_account,scanner_svc,2026-06-02 11:00:51,159.55.172.196,Mumbai,19.075,72.8632,api:/v1/backup,SUCCESS,15164.0,Ubuntu 20.04,be:c9:35:9d:7f:4a,Modbus/TCP,S0013_70,normal,normal
9926,U0109,user,contractor,2026-06-02 11:01:10,181.153.69.64,Bengaluru,12.9852,77.5911,/app/tickets,SUCCESS,427.8,Windows 11.22631,40:46:22:06:f0:82,MQTT,U0109_70,normal,normal
9927,U0147,user,plant_operator,2026-06-02 11:01:42,106.78.48.53,Hyderabad,17.3644,78.5001,/app/dashboard,SUCCESS,293.5,Android 14,e5:db:40:79:b3:9c,HTTPS,U0147_70,normal,normal
9928,S0026,service_account,ci_runner,2026-06-02 11:01:47,102.219.194.116,Pune,18.5337,73.8438,api:/v1/artifacts,SUCCESS,3436.6,Ubuntu 20.04,f0:35:e8:4e:89:33,SMB,S0026_70,normal,normal
9929,D0040,edge_device,meter,2026-06-02 11:01:52,93.141.45.250,Pune,18.526,73.8485,fn:setpoint,SUCCESS,13876.2,macOS 14.5,c4:ef:03:9f:06:84,LDAP,D0040_70,normal,normal
9930,S0012,service_account,ci_runner,2026-06-02 11:01:55,110.104.95.250,Hyderabad,17.3896,78.491,api:/v1/metrics,SUCCESS,9824.1,Android 14,af:6e:cd:d2:6d:e7,SSH,S0012_70,normal,normal
9931,U0155,user,field_engineer,2026-06-02 11:02:27,212.73.2.84,Chennai,13.1096,80.2697,/app/deploy,SUCCESS,3588.5,FreeRTOS 10.4,00:10:fc:db:b4:d5,HTTPS,U0155_70,normal,normal
9932,S0037,service_account,etl_svc,2026-06-02 11:02:30,122.32.236.59,Bengaluru,12.9682,77.5911,api:/v1/backup,SUCCESS,4584.9,macOS 14.5,9e:b2:03:38:af:52,HTTPS,S0037_70,normal,normal
9933,S0038,service_account,ci_runner,2026-06-02 11:02:31,99.33.3.53,Pune,18.5189,73.8619,api:/v1/auth,SUCCESS,527.2,Ubuntu 20.04,34:13:4f:81:2d:45,HTTPS,S0038_70,normal,normal
9934,D0087,edge_device,fire_panel,2026-06-02 11:02:38,62.149.180.87,Delhi,28.6895,77.0745,fn:heartbeat,SUCCESS,4437.2,Android 14,4a:8d:ca:38:92:ad,RDP,D0087_70,normal,normal
9935,U0203,user,contractor,2026-06-02 11:02:41,97.36.186.42,Mumbai,19.0961,72.8609,/app/admin_console,SUCCESS,6467.0,Windows 10.0.19045,72:50:04:87:f5:11,SMB,U0203_70,normal,normal
9936,U0003,user,sre,2026-06-02 11:02:42,151.70.199.145,Singapore,1.3431,103.8114,/app/vpn,SUCCESS,1114.4,Android 14,75:80:91:09:23:3e,HTTPS,U0003_70,normal,normal
9937,U0009,user,field_engineer,2026-06-02 11:02:55,182.68.243.175,Mumbai,19.0735,72.8714,/app/admin_console,SUCCESS,6058.2,Ubuntu 20.04,8a:84:d8:6f:48:05,RDP,U0009_70,normal,normal
9938,U0177,user,manager,2026-06-02 11:03:03,59.127.30.142,Hyderabad,17.3753,78.4801,/app/tickets,SUCCESS,2395.5,RHEL 9.3,c7:d0:b1:be:10:57,OPC-UA,U0177_70,normal,normal
9939,U0011,user,sre,2026-06-02 11:03:14,124.11.76.154,Delhi,28.7146,77.1083,/app/vpn,SUCCESS,4905.8,RHEL 9.3,f7:fd:26:e3:17:be,SMB,U0011_70,normal,normal
9940,D0047,edge_device,hvac_controller,2026-06-02 11:03:26,134.31.193.241,Chennai,13.0731,80.2597,fn:alarm,SUCCESS,17829.0,Ubuntu 20.04,84:3f:a6:0c:5b:8b,MQTT,D0047_70,normal,normal
9941,S0015,service_account,etl_svc,2026-06-02 11:03:32,69.153.180.236,Chennai,13.0958,80.2786,api:/v1/queue,SUCCESS,3286.4,Windows 11.22631,fb:3e:f7:71:ea:e3,SMB,S0015_70,normal,normal
9942,D0117,edge_device,hvac_controller,2026-06-02 11:03:57,162.185.46.175,Mumbai,19.0733,72.8549,fn:telemetry,SUCCESS,6730.5,macOS 14.5,1b:b3:6f:a2:90:45,SSH,D0117_70,normal,normal
9943,U0207,user,manager,2026-06-02 11:03:58,125.159.175.110,Delhi,28.7079,77.1071,/app/deploy,SUCCESS,1854.1,FreeRTOS 10.4,f0:1f:6c:3b:e5:89,HTTPS,U0207_70,normal,normal
9944,D0139,edge_device,camera,2026-06-02 11:04:02,15.216.43.227,Mumbai,19.0872,72.8833,fn:port:502,SUCCESS,5618.8,iOS 17.5,81:9c:1c:76:9f:56,SMB,D0139_70,normal,normal
9945,U0151,user,analyst,2026-06-02 11:04:02,50.179.179.176,Singapore,1.3445,103.8026,/app/billing,SUCCESS,17859.4,Ubuntu 20.04,34:b0:17:7e:e2:b5,SMB,U0151_70,normal,normal
9946,U0056,user,sre,2026-06-02 11:04:03,48.234.219.131,Pune,18.5246,73.8496,/app/vpn,SUCCESS,7020.8,VxWorks 7,e8:3e:36:57:77:e0,OPC-UA,U0056_70,normal,normal
9947,D0106,edge_device,gateway,2026-06-02 11:04:05,154.5.223.152,Bengaluru,12.9632,77.6088,fn:alarm,SUCCESS,1843.3,iOS 17.5,bd:d2:37:72:da:2a,SMB,D0106_70,normal,normal
9948,U0145,user,field_engineer,2026-06-02 11:04:09,130.66.15.195,Mumbai,19.091,72.8704,/app/wiki,SUCCESS,7430.1,macOS 14.5,98:2e:d0:03:11:81,Modbus/TCP,U0145_70,normal,normal
9949,U0183,user,contractor,2026-06-02 11:04:16,26.128.113.69,Singapore,1.3544,103.8134,/app/vpn,SUCCESS,34831.5,Windows 11.22631,ac:0e:d6:d0:fc:48,SSH,U0183_70,normal,normal
9950,U0088,user,plant_operator,2026-06-02 11:04:28,27.245.201.3,London,51.4834,-0.1304,/app/dashboard,SUCCESS,981.5,QNX 7.1,d9:2f:ed:97:f5:df,Modbus/TCP,U0088_70,normal,normal
9951,S0023,service_account,scanner_svc,2026-06-02 11:04:35,150.131.156.66,Pune,18.5243,73.8502,api:/v1/auth,SUCCESS,1252.9,Windows 10.0.19045,e3:e9:99:92:b1:70,RDP,S0023_70,normal,normal
9952,U0060,user,field_engineer,2026-06-02 11:04:37,173.197.229.153,Bengaluru,12.97,77.5895,/app/source,SUCCESS,14193.0,Windows 11.22631,fb:9c:fa:5a:f3:96,HTTPS,U0060_70,normal,normal
9953,U0014,user,manager,2026-06-02 11:04:45,95.33.124.162,Pune,18.5292,73.8544,/app/dashboard,SUCCESS,10834.4,Android 14,a9:50:f3:84:49:f4,LDAP,U0014_70,normal,normal
9954,D0011,edge_device,plc,2026-06-02 11:04:46,39.241.170.25,Delhi,28.7066,77.1081,fn:diagnostics,SUCCESS,18422.5,Windows 11.22631,0e:64:56:50:86:21,SSH,D0011_70,normal,normal
9955,U0027,user,plant_operator,2026-06-02 11:04:47,107.36.217.96,Singapore,1.3644,103.8094,/app/crm,FAILURE,35178.1,Yocto 4.0,ce:32:03:e8:49:a7,LDAP,U0027_70,normal,normal
9956,U0059,user,manager,2026-06-02 11:04:49,197.121.51.184,Mumbai,19.0772,72.8669,/app/email,SUCCESS,7025.5,VxWorks 7,2f:7a:85:0e:77:73,RDP,U0059_70,normal,normal
9957,D0047,edge_device,hvac_controller,2026-06-02 11:04:50,134.31.193.128,Chennai,13.0704,80.2696,fn:alarm,SUCCESS,1410.3,Ubuntu 20.04,84:3f:a6:0c:5b:8b,MQTT,D0047_70,normal,normal
9958,D0073,edge_device,plc,2026-06-02 11:05:02,65.34.214.63,Mumbai,19.0805,72.8692,fn:heartbeat,SUCCESS,3316.7,Ubuntu 20.04,cf:16:7f:6d:6f:2a,HTTPS,D0073_70,normal,normal
9959,D0138,edge_device,hvac_controller,2026-06-02 11:05:04,197.159.105.100,Bengaluru,12.9631,77.5798,fn:telemetry,SUCCESS,1819.1,iOS 17.5,be:7f:4f:e9:a9:e1,SSH,D0138_70,normal,normal
9960,D0083,edge_device,camera,2026-06-02 11:05:13,160.75.102.76,Hyderabad,17.3766,78.4915,fn:firmware_pull,SUCCESS,2774.4,QNX 7.1,2d:f8:69:d6:c8:c7,LDAP,D0083_70,normal,normal
9961,S0009,service_account,scanner_svc,2026-06-02 11:05:13,27.252.83.159,Delhi,28.7055,77.1061,api:/v1/queue,SUCCESS,1659.5,RHEL 9.3,52:70:01:97:98:50,RDP,S0009_70,normal,normal
9962,D0034,edge_device,fire_panel,2026-06-02 11:05:15,160.17.142.26,Chennai,13.0755,80.2628,fn:port:502,SUCCESS,4785.6,Ubuntu 22.04,7c:61:cd:dd:75:88,OPC-UA,D0034_70,normal,normal
9963,U0190,user,plant_operator,2026-06-02 11:05:21,142.4.5.253,Delhi,28.6825,77.1024,/app/crm,FAILURE,2830.1,RHEL 9.3,3f:eb:1e:e0:37:1e,RDP,U0190_70,normal,normal
9964,U0180,user,contractor,2026-06-02 11:05:22,120.130.235.187,Bengaluru,12.9676,77.5948,/app/dashboard,FAILURE,4777.5,Yocto 4.0,40:5a:aa:68:6d:2a,RDP,U0180_70,normal,normal
9965,U0036,user,analyst,2026-06-02 11:05:37,205.38.78.83,Mumbai,19.0968,72.8872,/app/crm,SUCCESS,1721.5,Ubuntu 22.04,3e:e7:ef:0b:a1:3b,SSH,U0036_70,normal,normal
9966,U0199,user,plant_operator,2026-06-02 11:05:38,124.28.84.201,Singapore,1.3461,103.8152,/app/wiki,SUCCESS,8644.2,Windows 10.0.19045,c1:bf:41:4a:50:e2,MQTT,U0199_70,normal,normal
9967,S0000,service_account,backup_svc,2026-06-02 11:05:45,13.203.180.64,Delhi,28.6869,77.0986,api:/v1/ingest,SUCCESS,13720.1,Windows 11.22631,cc:8c:9a:33:d7:ed,MQTT,S0000_70,normal,normal
9968,U0170,user,manager,2026-06-02 11:06:01,149.96.4.210,Pune,18.4985,73.8521,/app/admin_console,SUCCESS,1525.1,iOS 17.5,8e:a3:bf:79:d2:5e,Modbus/TCP,U0170_70,normal,normal
9969,S0001,service_account,ci_runner,2026-06-02 11:06:07,106.93.47.80,Chennai,13.0694,80.2534,api:/v1/auth,SUCCESS,5584.9,macOS 14.5,55:85:8f:e1:cd:4a,LDAP,S0001_70,normal,normal
9970,D0007,edge_device,meter,2026-06-02 11:06:13,157.209.40.6,Mumbai,19.07,72.8862,fn:heartbeat,SUCCESS,6383.9,Android 14,07:79:cf:dc:48:62,Modbus/TCP,D0007_70,normal,normal
9971,U0059,user,manager,2026-06-02 11:06:14,197.121.51.219,Mumbai,19.0656,72.8794,/app/email,SUCCESS,9640.9,VxWorks 7,2f:7a:85:0e:77:73,RDP,U0059_70,normal,normal
9972,S0034,service_account,scanner_svc,2026-06-02 11:06:51,76.218.21.232,Pune,18.5354,73.8618,api:/v1/jobs,SUCCESS,3416.6,FreeRTOS 10.4,82:c1:72:28:bf:a0,MQTT,S0034_70,normal,normal
9973,S0003,service_account,scanner_svc,2026-06-02 11:07:01,47.170.219.58,Bengaluru,12.9669,77.5993,api:/v1/metrics,SUCCESS,1135.2,Ubuntu 20.04,2d:58:46:95:dc:98,SSH,S0003_70,normal,normal
9974,S0015,service_account,etl_svc,2026-06-02 11:07:01,69.153.180.82,Chennai,13.0851,80.2778,api:/v1/secrets,SUCCESS,5367.1,Windows 11.22631,fb:3e:f7:71:ea:e3,SMB,S0015_70,normal,normal
9975,U0133,user,contractor,2026-06-02 11:07:01,107.35.53.153,Delhi,28.7064,77.091,/app/billing,SUCCESS,2518.1,RHEL 9.3,af:69:8a:85:44:47,MQTT,U0133_70,normal,normal
9976,D0117,edge_device,hvac_controller,2026-06-02 11:07:28,162.185.46.125,Mumbai,19.0658,72.8735,fn:telemetry,SUCCESS,7114.1,macOS 14.5,1b:b3:6f:a2:90:45,SSH,D0117_70,normal,normal
9977,U0177,user,manager,2026-06-02 11:07:29,59.127.30.126,Hyderabad,17.3802,78.4919,/app/dashboard,SUCCESS,10787.9,RHEL 9.3,c7:d0:b1:be:10:57,OPC-UA,U0177_70,normal,normal
9978,D0043,edge_device,hvac_controller,2026-06-02 11:07:40,155.144.21.61,Mumbai,19.0859,72.8845,fn:port:1883,SUCCESS,7281.3,Ubuntu 22.04,88:ba:57:f2:fd:c3,MQTT,D0043_70,normal,normal
9979,U0085,user,analyst,2026-06-02 11:07:50,216.144.97.36,Pune,18.499,73.8406,/app/source,SUCCESS,5347.0,RHEL 9.3,4a:a7:59:8d:5e:51,LDAP,U0085_70,normal,normal
9980,D0052,edge_device,hvac_controller,2026-06-02 11:08:01,131.248.154.212,Chennai,13.0814,80.2832,fn:heartbeat,SUCCESS,7938.4,iOS 17.5,e5:a8:54:86:3c:55,OPC-UA,D0052_70,normal,normal
9981,S0015,service_account,etl_svc,2026-06-02 11:08:11,69.153.180.23,Chennai,13.0967,80.2683,api:/v1/sync,SUCCESS,1335.1,Windows 11.22631,fb:3e:f7:71:ea:e3,SMB,S0015_70,normal,normal
9982,U0021,user,sre,2026-06-02 11:08:13,53.205.141.73,Mumbai,19.0784,72.8853,/app/wiki,SUCCESS,16133.9,Android 14,c3:a1:12:49:2d:bb,HTTPS,U0021_70,normal,normal
9983,D0117,edge_device,hvac_controller,2026-06-02 11:08:20,162.185.46.22,Mumbai,19.0881,72.8759,fn:setpoint,SUCCESS,9088.1,macOS 14.5,1b:b3:6f:a2:90:45,SSH,D0117_70,normal,normal
9984,D0134,edge_device,fire_panel,2026-06-02 11:08:27,211.18.32.229,Delhi,28.695,77.081,fn:telemetry,SUCCESS,5011.5,macOS 14.5,cf:28:d0:00:bc:48,LDAP,D0134_70,normal,normal
9985,U0127,user,plant_operator,2026-06-02 11:08:29,129.76.234.39,Pune,18.4997,73.8709,/app/crm,SUCCESS,4929.7,RHEL 9.3,c4:5b:bc:39:bb:0b,HTTPS,U0127_70,normal,normal
9986,U0133,user,contractor,2026-06-02 11:08:33,107.35.53.193,Delhi,28.7125,77.0857,/app/billing,SUCCESS,2326.9,RHEL 9.3,af:69:8a:85:44:47,MQTT,U0133_70,normal,normal
9987,U0079,user,contractor,2026-06-02 11:08:34,150.64.187.248,Chennai,13.07,80.2642,/app/email,SUCCESS,11198.5,Windows 10.0.19045,90:be:8c:61:d3:5e,OPC-UA,U0079_70,normal,normal
9988,D0031,edge_device,plc,2026-06-02 11:09:17,35.171.44.24,Pune,18.5172,73.8597,fn:firmware_pull,SUCCESS,2313.6,QNX 7.1,1a:ad:34:12:cd:d8,HTTPS,D0031_70,normal,normal
9989,U0130,user,field_engineer,2026-06-02 11:09:18,49.216.133.201,Bengaluru,12.9767,77.6021,/app/admin_console,SUCCESS,1556.7,RHEL 9.3,b8:82:8a:4f:ec:f7,SSH,U0130_70,normal,normal
9990,U0121,user,sre,2026-06-02 11:09:20,216.245.130.221,London,51.4764,-0.1344,/app/vpn,SUCCESS,7347.8,RHEL 9.3,96:2e:6c:37:24:18,Modbus/TCP,U0121_70,normal,normal
9991,D0112,edge_device,fire_panel,2026-06-02 11:09:21,20.227.12.181,Bengaluru,12.9898,77.6103,fn:port:1883,SUCCESS,7536.5,Ubuntu 22.04,30:99:01:04:80:f7,Modbus/TCP,D0112_70,normal,normal
9992,U0124,user,contractor,2026-06-02 11:09:28,214.68.9.242,Delhi,28.7167,77.12,/app/tickets,SUCCESS,1070.0,Ubuntu 20.04,a2:8b:14:8e:2c:80,Modbus/TCP,U0124_70,normal,normal
9993,U0176,user,contractor,2026-06-02 11:09:32,77.214.175.139,Mumbai,19.0812,72.8785,/app/tickets,SUCCESS,1829.4,macOS 14.5,e8:64:90:3e:2e:7d,Modbus/TCP,U0176_70,normal,normal
9994,D0054,edge_device,camera,2026-06-02 11:09:55,34.166.94.148,Chennai,13.086,80.255,fn:firmware_pull,SUCCESS,2051.7,Android 14,e5:3c:a4:d3:6c:f7,MQTT,D0054_70,normal,normal
9995,U0035,user,contractor,2026-06-02 11:10:03,171.133.119.41,Bengaluru,12.9618,77.6114,/app/email,SUCCESS,489.0,Windows 11.22631,b5:2a:6a:d5:ea:fc,LDAP,U0035_70,normal,normal
9996,D0122,edge_device,gateway,2026-06-02 11:10:35,172.71.252.175,Hyderabad,17.4023,78.4854,fn:heartbeat,SUCCESS,1625.2,iOS 17.5,3d:50:42:d4:17:bc,Modbus/TCP,D0122_70,normal,normal
9997,U0178,user,manager,2026-06-02 11:10:43,46.241.99.10,Pune,18.5199,73.8548,/app/reports,SUCCESS,3396.1,macOS 14.5,0f:df:3b:fb:7e:df,SSH,U0178_70,normal,normal
9998,U0068,user,contractor,2026-06-02 11:10:47,135.129.184.130,Hyderabad,17.3815,78.4824,/app/vpn,SUCCESS,1856.4,QNX 7.1,54:6a:30:a5:66:57,OPC-UA,U0068_70,normal,normal
9999,D0091,edge_device,fire_panel,2026-06-02 11:10:53,150.41.185.188,Bengaluru,12.9679,77.583,fn:alarm,SUCCESS,940.2,Ubuntu 20.04,91:e0:a8:78:30:57,SMB,D0091_70,normal,normal
10000,U0199,user,plant_operator,2026-06-02 11:11:06,124.28.84.225,Singapore,1.351,103.8211,/app/billing,SUCCESS,6075.8,Windows 10.0.19045,c1:bf:41:4a:50:e2,MQTT,U0199_70,normal,normal
10001,U0146,user,plant_operator,2026-06-02 11:11:07,163.120.39.121,Delhi,28.7203,77.0799,/app/vpn,SUCCESS,5181.9,FreeRTOS 10.4,1a:b7:fe:c2:74:50,SMB,U0146_70,normal,normal
10002,U0212,user,manager,2026-06-02 11:11:21,168.165.133.55,Mumbai,19.0872,72.8693,/app/dashboard,SUCCESS,4508.9,VxWorks 7,d8:6a:15:00:3b:0f,SSH,U0212_70,normal,normal
10003,U0075,user,manager,2026-06-02 11:11:38,108.53.13.242,Chennai,13.0861,80.2614,/app/email,SUCCESS,2265.6,macOS 14.5,ab:c2:5a:52:c8:ad,SMB,U0075_70,normal,normal
10004,D0020,edge_device,plc,2026-06-02 11:11:38,36.167.71.18,Pune,18.5206,73.8659,fn:diagnostics,SUCCESS,608.8,FreeRTOS 10.4,b1:d0:e8:e0:2e:c4,MQTT,D0020_70,normal,normal
10005,U0040,user,manager,2026-06-02 11:11:48,214.166.106.21,Chennai,13.076,80.2615,/app/email,SUCCESS,2131.4,VxWorks 7,1b:fb:27:49:d1:bb,LDAP,U0040_70,normal,normal
10006,S0032,service_account,scanner_svc,2026-06-02 11:11:54,102.198.203.44,Pune,18.5021,73.8571,api:/v1/queue,SUCCESS,11989.8,QNX 7.1,f5:9b:3f:8f:b4:19,SMB,S0032_70,normal,normal
10007,U0156,user,field_engineer,2026-06-02 11:12:01,199.252.102.237,Delhi,28.6863,77.1157,/app/source,SUCCESS,10677.4,Windows 11.22631,91:d3:f0:0d:4a:79,HTTPS,U0156_70,normal,normal
10008,U0176,user,contractor,2026-06-02 11:12:12,77.214.175.84,Mumbai,19.0769,72.8848,/app/wiki,SUCCESS,2525.0,macOS 14.5,e8:64:90:3e:2e:7d,Modbus/TCP,U0176_70,normal,normal
10009,U0159,user,plant_operator,2026-06-02 11:12:16,170.99.205.168,Pune,18.5182,73.8535,/app/source,SUCCESS,5327.5,Ubuntu 22.04,3f:86:8d:be:4b:de,RDP,U0159_70,normal,normal
10010,D0002,edge_device,gateway,2026-06-02 11:12:17,160.18.72.39,Hyderabad,17.3654,78.5078,fn:diagnostics,SUCCESS,57367.5,Android 14,6c:81:46:ef:5d:d7,MQTT,D0002_70,normal,normal
10011,D0036,edge_device,hvac_controller,2026-06-02 11:12:23,117.243.236.184,Bengaluru,12.9794,77.572,fn:setpoint,SUCCESS,6882.3,Ubuntu 20.04,93:f4:b9:e2:6e:48,Modbus/TCP,D0036_70,normal,normal
10012,U0099,user,manager,2026-06-02 11:12:36,84.198.171.87,Bengaluru,12.9882,77.5826,/app/wiki,SUCCESS,14262.3,VxWorks 7,f4:b3:5e:98:6c:a0,SMB,U0099_70,normal,normal
10013,D0112,edge_device,fire_panel,2026-06-02 11:12:40,20.227.12.64,Bengaluru,12.9884,77.59,fn:heartbeat,SUCCESS,10514.7,Ubuntu 22.04,30:99:01:04:80:f7,Modbus/TCP,D0112_70,normal,normal
10014,U0002,user,contractor,2026-06-02 11:12:40,59.239.111.39,Chennai,13.0737,80.2718,/app/tickets,SUCCESS,93878.2,Windows 11.22631,d4:a0:b2:18:4f:c3,SMB,U0002_70,normal,normal
10015,D0091,edge_device,fire_panel,2026-06-02 11:12:41,150.41.185.212,Bengaluru,12.9812,77.5804,fn:port:1883,SUCCESS,3606.7,Ubuntu 20.04,91:e0:a8:78:30:57,SMB,D0091_70,normal,normal
10016,U0166,user,sre,2026-06-02 11:12:41,176.163.224.184,Mumbai,19.0816,72.8736,/app/tickets,SUCCESS,8792.8,RHEL 9.3,ae:6b:de:1e:40:18,OPC-UA,U0166_70,normal,normal
10017,S0025,service_account,ci_runner,2026-06-02 11:12:42,24.18.55.238,Mumbai,19.0711,72.8774,api:/v1/artifacts,SUCCESS,12527.1,Ubuntu 20.04,cd:80:88:a4:46:b5,HTTPS,S0025_70,normal,normal
10018,S0011,service_account,ci_runner,2026-06-02 11:13:11,178.120.201.43,Bengaluru,12.9526,77.6036,api:/v1/queue,SUCCESS,3892.6,macOS 14.5,01:62:49:ba:bf:17,SMB,S0011_70,normal,normal
10019,S0015,service_account,etl_svc,2026-06-02 11:13:27,69.153.180.69,Chennai,13.0659,80.2634,api:/v1/auth,SUCCESS,6540.9,Windows 11.22631,fb:3e:f7:71:ea:e3,SMB,S0015_70,normal,normal
10020,D0076,edge_device,fire_panel,2026-06-02 11:13:27,135.53.4.203,Chennai,13.0734,80.2685,fn:config,SUCCESS,1279.4,Ubuntu 22.04,73:c6:5d:48:8c:12,SSH,D0076_70,normal,normal
10021,S0009,service_account,scanner_svc,2026-06-02 11:13:58,27.252.83.92,Delhi,28.7171,77.0863,api:/v1/metrics,SUCCESS,1976.0,RHEL 9.3,52:70:01:97:98:50,RDP,S0009_70,normal,normal
10022,S0022,service_account,ci_runner,2026-06-02 11:14:04,61.111.173.73,Pune,18.5067,73.8451,api:/v1/jobs,SUCCESS,3600.0,Ubuntu 20.04,43:21:01:7f:fb:38,MQTT,S0022_70,normal,normal
10023,U0217,user,field_engineer,2026-06-02 11:14:06,213.26.162.244,London,51.5116,-0.1317,/app/wiki,SUCCESS,8901.2,iOS 17.5,79:08:08:46:1a:18,SSH,U0217_70,normal,normal
10024,U0203,user,contractor,2026-06-02 11:14:07,97.36.186.14,Mumbai,19.0721,72.8808,/app/admin_console,SUCCESS,13508.7,Windows 10.0.19045,72:50:04:87:f5:11,SMB,U0203_70,normal,normal
10025,D0131,edge_device,fire_panel,2026-06-02 11:14:09,92.30.140.132,Mumbai,19.0658,72.8723,fn:diagnostics,SUCCESS,6534.4,macOS 14.5,b9:81:5a:28:29:c0,SSH,D0131_70,normal,normal
10026,D0133,edge_device,camera,2026-06-02 11:14:39,212.164.236.86,Delhi,28.7119,77.0975,fn:diagnostics,SUCCESS,2057.2,Windows 11.22631,99:06:5b:02:70:ce,OPC-UA,D0133_70,normal,normal
10027,U0211,user,field_engineer,2026-06-02 11:14:41,41.36.146.209,Bengaluru,12.9662,77.5797,/app/deploy,SUCCESS,1582.1,Ubuntu 20.04,4a:31:9a:06:3e:8d,MQTT,U0211_70,normal,normal
10028,U0180,user,contractor,2026-06-02 11:14:47,120.130.235.212,Bengaluru,12.9599,77.5847,/app/dashboard,SUCCESS,14008.9,Yocto 4.0,40:5a:aa:68:6d:2a,RDP,U0180_70,normal,normal
10029,U0201,user,contractor,2026-06-02 11:15:09,204.1.76.123,Bengaluru,12.9924,77.6019,/app/crm,SUCCESS,3835.6,Ubuntu 22.04,93:a2:e4:60:3c:eb,OPC-UA,U0201_70,normal,normal
10030,S0024,service_account,backup_svc,2026-06-02 11:15:13,96.170.87.27,Bengaluru,12.9694,77.5878,api:/v1/backup,SUCCESS,11805.1,Android 14,c5:e1:34:ab:e9:a3,SSH,S0024_70,normal,normal
10031,S0032,service_account,scanner_svc,2026-06-02 11:15:25,102.198.203.59,Pune,18.5192,73.8462,api:/v1/secrets,SUCCESS,1491.5,QNX 7.1,f5:9b:3f:8f:b4:19,SMB,S0032_70,normal,normal
10032,U0123,user,contractor,2026-06-02 11:15:25,170.253.2.99,London,51.5109,-0.1367,/app/billing,SUCCESS,8469.4,VxWorks 7,1b:86:56:a2:b8:db,MQTT,U0123_70,normal,normal
10033,U0217,user,field_engineer,2026-06-02 11:15:32,213.26.162.17,London,51.5029,-0.129,/app/wiki,FAILURE,2205.2,iOS 17.5,79:08:08:46:1a:18,SSH,U0217_70,normal,normal
10034,U0061,user,sre,2026-06-02 11:15:37,64.27.217.6,Mumbai,19.0699,72.8688,/app/dashboard,SUCCESS,11067.5,macOS 14.5,94:85:bb:bc:4b:d8,RDP,U0061_70,normal,normal
10035,U0061,user,sre,2026-06-02 11:15:38,64.27.217.8,Mumbai,19.0694,72.8923,/app/billing,SUCCESS,14495.0,macOS 14.5,94:85:bb:bc:4b:d8,RDP,U0061_70,normal,normal
10036,D0015,edge_device,hvac_controller,2026-06-02 11:15:41,125.16.126.55,Mumbai,19.0775,72.8696,fn:firmware_pull,SUCCESS,3264.0,Yocto 4.0,26:68:29:3d:9c:48,RDP,D0015_70,normal,normal
